#,Region,District,Jun-2023,Jul-2023,Aug-2023,Sep-2023,Oct-2023,Nov-2023,Dec-2023
,,,,,,,,,
1,Awdal,Borama,"459,000","523,300","552,500","522,250","300,000","500,000","438,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"390,000","416,000","417,500","390,000","390,000","390,000","390,000"
4,Awdal,Zeylac,"600,000","570,000","600,000","600,000","500,000","500,000","500,000"
5,Woqooyi Galbeed,Hargeysa,"550,000","550,000","412,500","412,500","450,000","450,000","450,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"450,000","450,000","450,000","400,000","448,000","510,000","510,000"
8,Togdheer,Burco,"400,000","380,000","350,000","350,000","322,000","387,500","400,000"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,,,,,,,
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"2,850,000","2,750,000","2,797,500","2,800,000","2,825,000","1,887,500","1,900,000"
16,Sanaag,Ceerigaabo,"2,025,000","1,800,000","1,775,000","1,750,000","1,840,000","1,725,000","1,762,500"
17,Sanaag,Ceel Afweyn,"625,000","620,000","662,500","617,500","640,000","620,000","637,500"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"2,975,000","2,896,000","2,880,000","2,860,000","2,948,000","3,040,000","3,060,000"
20,Bari,Bandarbeyla,"2,640,000","2,624,000","2,510,000","2,420,000","2,456,000","2,495,000","2,525,000"
21,Bari,Caluula,"2,715,000","2,676,000","2,610,000","2,600,000","2,640,000","2,695,000","2,700,000"
22,Bari,Iskushuban,"2,625,000","2,616,000","2,540,000","2,510,000","2,548,000","2,550,000","2,540,000"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"2,837,500","2,830,800","2,547,000","2,672,500","2,738,000","2,838,000","2,884,000"
26,Nugaal,Burtinle,"2,432,500","2,313,200","2,240,000","2,643,000","2,572,500","2,730,000","2,716,000"
27,Nugaal,Eyl,"2,478,750","2,355,400","2,175,000","2,369,500","2,592,000","2,683,000","2,630,000"
28,Mudug,Gaalkacyo,"2,925,000","3,000,000","3,000,000","3,000,000","2,900,000","2,900,000","2,900,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"1,640,000",,"1,680,000","1,600,000","1,650,000","1,650,000",
31,Mudug,Jariiban,"2,438,000","2,317,500","2,236,000","2,413,000","2,516,000","2,652,000","2,585,000"
32,Mudug,Xarardheere,"667,500","674,000","675,000","682,500","682,000","680,000","680,000"
33,Galgaduud,Dhuusamarreeb,"1,137,000","978,240","1,087,000","1,222,000","1,378,000","1,430,000","1,267,500"
34,Galgaduud,Cabudwaaq,"1,462,500","1,300,000","1,170,000","1,170,000","1,248,000","1,170,000","1,300,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"1,060,000","1,040,000","1,040,000","1,182,500","973,000","960,000","1,000,000"
38,Hiraan,Belet Weyne,"1,100,000","1,000,000","900,000","900,000","900,000","900,000","950,000"
39,Hiraan,Bulo Burto,"1,075,000","950,000","950,000","900,000","928,000","980,000","1,000,000"
40,Hiraan,Jalalaqsi,"1,125,000","1,000,000","925,000","900,000","980,000","1,025,000","900,000"
41,Middle Shabelle,Jowhar,"1,137,500","1,037,500","1,200,000","1,042,500","1,066,000","1,167,500","1,250,000"
42,Middle Shabelle,Adan Yabaal,,,,,,,
43,Middle Shabelle,Balcad,"1,150,000","1,095,000","1,067,500","1,037,500","1,100,000","1,190,000","1,187,500"
44,Middle Shabelle,Cadale,"800,000","725,000","770,000","787,500","800,000","925,000","975,000"
45,Banadir,Mogadishu,"1,797,500","1,818,000","1,900,000","1,900,000","1,900,000","2,509,000","2,660,000"
46,Lower Shabelle,Marka,"2,596,250","2,720,000","2,560,000","2,520,000","2,566,000","2,697,500","2,762,500"
47,Lower Shabelle,Afgooye,"1,825,000","1,660,000","1,715,000","1,512,500","1,798,000","1,630,000","1,840,000"
48,Lower Shabelle,Baraawe,"1,975,000","1,600,000","1,175,000","1,100,000","1,090,000","1,425,000","1,225,000"
49,Lower Shabelle,Kurtunwaarey,"847,500","837,500","697,500","715,000","700,000","920,000","647,500"
50,Lower Shabelle,Qoryooley,"975,000","950,000","975,000","987,500","926,000","950,000","1,000,000"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"1,775,000","1,572,500","1,542,500","1,670,000","1,736,000","1,612,500","1,645,000"
53,Bay,Baydhaba,"1,725,000","1,760,000","1,687,500","1,612,500","1,640,000","1,687,500","1,612,500"
54,Bay,Buur Hakaba,"1,525,000","1,500,000","1,412,500","1,400,000","1,460,000","1,550,000","995,000"
55,Bay,Diinsoor,"1,637,500","1,660,000","1,600,000","1,600,000","1,670,000","1,762,500","1,237,500"
56,Bay,Qansax Dheere,"1,537,500","1,600,000","1,525,000","1,475,000","1,490,000","1,587,500","1,312,500"
57,Bakool,Xudur,"1,350,000","1,500,000","1,500,000","1,462,500","1,490,000","1,525,000","1,600,000"
58,Bakool,Ceel Barde,"1,362,500","1,500,000","1,500,000","1,500,000","1,560,000","1,600,000","1,462,500"
59,Bakool,Tayeeglow,"1,350,000","1,360,000","1,300,000","1,300,000","1,300,000","1,337,500",
60,Bakool,Waajid,"1,337,500","1,450,000","1,450,000","1,425,000","1,440,000","1,537,500","1,537,500"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"1,275,000","1,320,000","1,300,000","1,400,000","1,620,000","1,925,000","1,750,000"
64,Gedo,Belet Xaawo,"960,000","976,000","975,000","977,500","980,000","1,020,000","1,025,000"
65,Gedo,Ceel Waaq,"1,385,000","1,346,000","1,010,000","1,055,000","1,120,000","1,575,000","1,310,000"
66,Gedo,Doolow,"1,057,500","1,016,000","1,020,000","1,010,000","1,020,000","1,292,500","1,093,750"
67,Gedo,Luuq,"900,000","940,000","875,000","850,000","880,000","987,500","975,000"
68,Middle Juba,Bu'aale,"597,500","640,000","687,500","700,000","768,000","817,500","937,500"
69,Middle Juba,Jilib,"695,000","768,000","775,000","722,500","698,000","800,000","875,000"
70,Middle Juba,Saakow,"645,000","700,000","765,000","700,000","802,000","835,000","962,500"
71,Lower Juba,Kismaayo,"2,800,000","2,760,000","2,450,000","2,325,000","2,380,000","2,400,000","2,400,000"
72,Lower Juba,Afmadow,"1,675,000","1,800,000","1,500,000","1,500,000","1,500,000","1,500,000","1,550,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"1,200,000","1,080,000","900,000","900,000","1,060,000","1,075,000","1,100,000"
