#,Region,District,Dec-2021,Jan-2022,Feb-2022,Mar-2022,Apr-2022,May-2022,Jun-2022
,,,,,,,,,
1,Awdal,Borama,"305,000","281,000","288,750","230,000","292,500","296,000","310,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"310,000","450,000","440,000","440,000","440,000","470,000","450,000"
4,Awdal,Zeylac,"635,000","632,000","637,500","650,000","655,000","647,500","650,000"
5,Woqooyi Galbeed,Hargeysa,"431,250","346,800","420,000","455,000","450,000","450,000","456,750"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"395,000","409,000","392,500","462,000","480,000","540,000","487,500"
8,Togdheer,Burco,"387,500","353,000","363,333","380,000","362,500","402,000","428,750"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"2,500,000","2,610,000","2,800,000","2,800,000","3,133,333","3,060,000","3,000,000"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"2,425,000","2,133,000","2,737,500","2,782,500","2,825,000","3,100,000","2,850,000"
16,Sanaag,Ceerigaabo,"1,500,000","1,522,000","1,637,500","1,637,500","1,812,500","1,650,000","1,587,500"
17,Sanaag,Ceel Afweyn,"652,500","642,000","700,000","617,500","637,500","590,000","572,500"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"2,655,000","2,608,000","2,680,000","2,785,000","2,930,000","3,120,000","3,000,000"
20,Bari,Bandarbeyla,"2,590,000","2,488,000","2,440,000","2,440,000","2,560,000","2,608,000","2,640,000"
21,Bari,Caluula,"2,700,000","2,616,000","2,600,000","2,600,000","2,620,000","2,744,000","2,700,000"
22,Bari,Iskushuban,"2,610,000","2,528,000","2,530,000","2,560,000","2,600,000","2,688,000","2,660,000"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"2,250,000","2,592,000","2,757,500","2,860,000","2,907,500","2,845,000","2,810,000"
26,Nugaal,Burtinle,"2,080,000","2,252,000","2,460,000","2,427,500","2,300,000","2,446,000","2,375,000"
27,Nugaal,Eyl,"2,097,500","2,302,000","2,467,500","2,502,500","2,382,500","2,396,000","2,321,250"
28,Mudug,Gaalkacyo,"2,712,500","2,500,000","2,450,000","2,375,000","2,300,000","2,400,000","2,475,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"1,560,000","1,550,000","1,550,000","1,600,000","1,600,000",,"1,600,000"
31,Mudug,Jariiban,"2,087,500","2,358,000","2,357,500","2,392,500","2,362,500","2,299,000","2,320,000"
32,Mudug,Xarardheere,"642,500","628,000","630,000","632,500","647,500","686,000","645,000"
33,Galgaduud,Dhuusamarreeb,"1,040,000","910,000","1,118,000","1,225,000","1,300,000","1,268,000","1,247,500"
34,Galgaduud,Cabudwaaq,"1,213,333","1,170,000","1,222,000","1,410,500","1,560,000","1,612,000","1,690,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"960,000","806,000","925,000","933,750","923,333","866,667","840,000"
38,Hiraan,Belet Weyne,"662,500","620,000","600,000","575,000","662,500","770,000","700,000"
39,Hiraan,Bulo Burto,"680,000","533,000","625,000","625,000","700,000","730,000","725,000"
40,Hiraan,Jalalaqsi,"725,000","650,000","650,000","625,000","750,000","750,000","700,000"
41,Middle Shabelle,Jowhar,"1,587,500","1,564,000","1,227,500","965,000","955,000","940,000","922,500"
42,Middle Shabelle,Adan Yabaal,,,,,,,
43,Middle Shabelle,Balcad,"1,087,500","950,000","925,000","1,075,000","1,025,000","1,040,000","712,500"
44,Middle Shabelle,Cadale,"800,000","900,000","960,000","965,000","880,000","888,000","825,000"
45,Banadir,Mogadishu,"1,675,000","1,600,000","1,806,250","1,450,000","1,600,000","1,980,000","2,100,000"
46,Lower Shabelle,Marka,"2,540,000","2,548,000","2,592,500","2,452,500","2,410,000","2,279,000","2,375,000"
47,Lower Shabelle,Afgooye,"1,950,000","1,748,000","1,765,000","1,637,500","1,765,000","1,668,000","1,562,500"
48,Lower Shabelle,Baraawe,"1,000,000","800,000","787,500","975,000","1,200,000","1,350,000","1,325,000"
49,Lower Shabelle,Kurtunwaarey,"1,257,500","985,000","1,007,500","893,750","1,007,500","1,104,000","1,100,000"
50,Lower Shabelle,Qoryooley,"966,667","930,000","1,000,000","925,000","900,000","890,000","912,500"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"1,737,500","1,568,000","1,630,000","1,747,500","1,762,500","1,664,000","1,642,500"
53,Bay,Baydhaba,"837,500","760,000","670,000","700,000","975,000","1,180,000","1,300,000"
54,Bay,Buur Hakaba,"541,250","700,000","650,000","600,000","675,000","850,000","922,500"
55,Bay,Diinsoor,"650,000","600,000","537,500","500,000","575,000","840,000","962,500"
56,Bay,Qansax Dheere,"737,500","680,000","612,500","600,000","712,500","950,000","950,000"
57,Bakool,Xudur,"775,000","700,000","650,000","600,000","637,500","800,000","900,000"
58,Bakool,Ceel Barde,"950,000","720,000","575,000","500,000","575,000","750,000","825,000"
59,Bakool,Tayeeglow,"737,500","700,000","612,500","600,000","662,500","750,000","775,000"
60,Bakool,Waajid,"637,500","600,000","575,000","500,000","575,000","750,000","850,000"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"775,000","760,000","750,000","700,000","725,000","780,000","825,000"
64,Gedo,Belet Xaawo,"812,500","770,000","812,500","812,500","890,000","926,000","920,000"
65,Gedo,Ceel Waaq,"737,500","730,000","727,500","795,000","887,500","940,000","1,100,000"
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,"750,000","730,000","662,500","612,500","662,500","800,000","837,500"
68,Middle Juba,Bu'aale,"185,000","416,000","370,000","296,250","355,000","397,000","370,000"
69,Middle Juba,Jilib,"333,333","484,000","385,000","405,000","425,000","532,500","367,500"
70,Middle Juba,Saakow,"326,667","456,000","386,667","310,000","450,000","469,200","360,000"
71,Lower Juba,Kismaayo,"1,575,000","1,622,000","2,500,000","2,500,000","2,500,000","2,700,000","2,250,000"
72,Lower Juba,Afmadow,"1,200,000","1,300,000","1,000,000","1,000,000","1,000,000","1,000,000","1,200,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"900,000","940,000","750,000","766,667","765,000","840,000","800,000"
