#,Region,District,Jun-2022,Jul-2022,Aug-2022,Sep-2022,Oct-2022,Nov-2022,Dec-2022
,,,,,,,,,
1,Awdal,Borama,"310,000","387,500","434,000","381,250","446,600",,"440,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"450,000",,"400,000","400,000","400,000",,
4,Awdal,Zeylac,"650,000","647,500","650,000","650,000","636,000","525,000","575,000"
5,Woqooyi Galbeed,Hargeysa,"456,750","463,750","450,000","462,500","467,400","500,000","500,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"487,500","555,000","422,000","456,250","441,000",,"400,000"
8,Togdheer,Burco,"428,750","380,000","346,000","347,500","358,000","387,500","326,250"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"3,000,000","3,050,000","3,180,000","2,992,500","3,160,000","2,825,000","2,800,000"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"2,850,000","2,950,000","2,750,000","2,662,500","3,060,000","2,925,000","2,325,000"
16,Sanaag,Ceerigaabo,"1,587,500","1,737,500","1,740,000","1,712,500","1,700,000","1,812,500","1,662,500"
17,Sanaag,Ceel Afweyn,"572,500","675,000","680,000","680,000","662,000","625,000","600,000"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"3,000,000","2,910,000","2,952,000","2,970,000","3,000,000","2,840,000","2,880,000"
20,Bari,Bandarbeyla,"2,640,000","2,680,000","2,600,000","2,620,000","2,616,000","2,500,000","2,400,000"
21,Bari,Caluula,"2,700,000","2,755,000","2,700,000","2,720,000","2,720,000","2,610,000","2,590,000"
22,Bari,Iskushuban,"2,660,000","2,655,000","2,640,000","2,610,000","2,608,000","2,560,000","2,560,000"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"2,810,000","2,880,000","2,739,000","2,766,250","2,828,000","2,865,000","2,866,000"
26,Nugaal,Burtinle,"2,375,000","2,545,000","2,438,000","2,438,750","2,463,200","2,512,750","2,104,000"
27,Nugaal,Eyl,"2,321,250","2,407,500","2,220,000","2,370,750","2,340,400","2,489,000","2,468,000"
28,Mudug,Gaalkacyo,"2,475,000","2,565,000","2,670,000","2,650,000","2,650,000","2,700,000","2,700,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"1,600,000","1,600,000","1,600,000","1,650,000","1,650,000","1,600,000","1,600,000"
31,Mudug,Jariiban,"2,320,000","2,458,750","2,421,000","2,380,500","2,251,600","2,499,000","2,099,000"
