#,Region,District,Jul-2019,Aug-2019,Sep-2019,Oct-2019,Nov-2019,Dec-2019
,,,,,,,,
1,Awdal,Borama,,,,,,
2,Awdal,Baki,,,,,,
3,Awdal,Lughaye,,,,,,
4,Awdal,Zeylac,,1,,,,10
5,Woqooyi Galbeed,Hargeysa,,,,,,
6,Woqooyi Galbeed,Berbera,,,,,,
7,Woqooyi Galbeed,Gebiley,,,,,,
8,Togdheer,Burco,,,,,2,
9,Togdheer,Buuhoodle,,,,54,,
10,Togdheer,Owdweyne,,,,,,
11,Togdheer,Sheikh,,,,,,
12,Sool,Laas Caanood,,,,83,6,
13,Sool,Caynabo,,,,,,
14,Sool,Taleex,,1,,75,2,
15,Sool,Xudun,30,,,30,,
16,Sanaag,Ceerigaabo,3,,,7,1,
17,Sanaag,Ceel Afweyn,,,,,,3
18,Sanaag,Laasqoray,,3,,44,,12
19,Bari,Bossaso,7,7,2,88,51,30
20,Bari,Bandarbeyla,,,,,,
21,Bari,Caluula,3,,,32,8,
22,Bari,Iskushuban,,,,38,27,
23,Bari,Qandala,,3,,6,6,
24,Bari,Qardho,70,37,8,144,16,37
25,Nugaal,Garoowe,3,41,,77,,
26,Nugaal,Burtinle,12,4,,22,6,8
27,Nugaal,Eyl,,,,3,16,8
28,Mudug,Gaalkacyo,3,,,26,,
29,Mudug,Galdogob,,,,6,,
30,Mudug,Hobyo,,,,,,
31,Mudug,Jariiban,,9,5,54,,
32,Mudug,Xarardheere,,,,,,
33,Galgaduud,Dhuusamarreeb,,,,,,
34,Galgaduud,Cabudwaaq,,,,,,
35,Galgaduud,Cadaado,,,,3,,
36,Galgaduud,Ceel Buur,,,,,,
37,Galgaduud,Ceel Dheer,,,,,,
38,Hiraan,Belet Weyne,1,1,,14,,
39,Hiraan,Bulo Burto,,,,,,
40,Hiraan,Jalalaqsi,,,,,,
41,Middle Shabelle,Jowhar,,,,3,,
42,Middle Shabelle,Adan Yabaal,,,,,,
43,Middle Shabelle,Balcad,,,,2,,
44,Middle Shabelle,Cadale,,,,,,
45,Banadir,Mogadishu,338,256,166,2626,338,530
46,Lower Shabelle,Marka,31,,,6,,2
47,Lower Shabelle,Afgooye,,,,,3,
48,Lower Shabelle,Baraawe,,3,,3,,
49,Lower Shabelle,Kurtunwaarey,,,,,,
50,Lower Shabelle,Qoryooley,,,,,,
51,Lower Shabelle,Sablaale,,,,,,
52,Lower Shabelle,Wanla Weyn,,,,1,,
53,Bay,Baydhaba,39,47,1,419,10,10
54,Bay,Buur Hakaba,,,,1,,
55,Bay,Diinsoor,,,,,,
56,Bay,Qansax Dheere,,,,,,10
57,Bakool,Xudur,,,,,,
58,Bakool,Ceel Barde,,,,1,,
59,Bakool,Tayeeglow,,,,,,
60,Bakool,Waajid,,,,,,
61,Bakool,Rab Dhuure,,,,,,
62,Gedo,Garbahaarey,,,,36,,
63,Gedo,Baardheere,,,21,265,,
64,Gedo,Belet Xaawo,57,,28,215,,
65,Gedo,Ceel Waaq,,20,19,186,8,
66,Gedo,Doolow,,,,8,,
67,Gedo,Luuq,1,,1,50,,
68,Middle Juba,Bu'aale,,,,,,
69,Middle Juba,Jilib,,,,,,
70,Middle Juba,Saakow,,,,,,
71,Lower Juba,Kismaayo,9,13,24,141,9,31
72,Lower Juba,Afmadow,,,,4,,
73,Lower Juba,Badhaadhe,,,,,,
74,Lower Juba,Jamaame,,,,,,
