#,Region,District,Jun-2022,Jul-2022,Aug-2022,Sep-2022,Oct-2022,Nov-2022,Dec-2022
,,,,,,,,,
1,Awdal,Borama,"68,000","70,000","70,000","68,000","68,000",,"68,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"120,000","120,000","120,000","120,000","120,000",,
4,Awdal,Zeylac,"150,000","143,750","125,000","125,000","125,000",,"112,500"
5,Woqooyi Galbeed,Hargeysa,"70,000","70,000","80,000","80,000","80,000","70,000","70,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"96,250","97,500","85,000","100,000","91,000",,"88,750"
8,Togdheer,Burco,"43,750","45,000","45,000","47,500","46,000","45,000","45,000"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"240,000","240,000","240,000","240,000","240,000","240,000","240,000"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"180,000","180,000","188,000","180,000","180,000","200,000","200,000"
16,Sanaag,Ceerigaabo,"251,250","255,000","269,000","262,500","273,000","280,000","281,250"
17,Sanaag,Ceel Afweyn,"70,000","70,000","70,000","70,000","70,000","70,000","70,000"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"400,000","400,000","400,000","400,000","400,000","400,000","400,000"
20,Bari,Bandarbeyla,"280,000","280,000","280,000","280,000","280,000","280,000","280,000"
21,Bari,Caluula,"300,000","300,000","300,000","300,000","300,000","300,000","300,000"
22,Bari,Iskushuban,"300,000","300,000","300,000","300,000","300,000","300,000","300,000"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"237,500","255,000","252,200","262,500","240,000","235,000","228,000"
26,Nugaal,Burtinle,"141,750","153,750","153,000","149,000","127,000","130,750","135,200"
27,Nugaal,Eyl,"139,000","147,500","142,300","186,250","152,600","130,750","138,000"
28,Mudug,Gaalkacyo,"180,750","180,000","180,000","187,000","187,000","185,000","185,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"230,000","230,000","230,000","240,000","240,000","240,000","240,000"
31,Mudug,Jariiban,"136,250","141,250","139,000","162,250","161,000","151,000","135,200"
32,Mudug,Xarardheere,"63,750","65,000","59,000","60,000","60,000","60,000","60,000"
33,Galgaduud,Dhuusamarreeb,"150,000","133,333","100,000","150,000","150,000","100,000","150,000"
34,Galgaduud,Cabudwaaq,"130,000","130,000","130,000","130,000","130,000","130,000","130,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"155,000","160,000","158,000","180,000","200,000","150,000","160,000"
38,Hiraan,Belet Weyne,"130,000","130,000","130,000","135,000","140,000","140,000","145,000"
39,Hiraan,Bulo Burto,"105,000","105,000","102,000","85,250","112,000","113,750","110,000"
40,Hiraan,Jalalaqsi,"75,750","80,000","76,200","80,500","82,000","82,000","80,000"
41,Middle Shabelle,Jowhar,"140,000","140,000","136,000","140,000","140,000","140,000","138,500"
42,Middle Shabelle,Adan Yabaal,"58,750","60,000","60,000","60,000","59,000","60,000","60,000"
43,Middle Shabelle,Balcad,"37,500","36,250","34,000","37,500","37,000","40,000","35,000"
44,Middle Shabelle,Cadale,"40,000","41,250","41,000","45,000","45,000","45,000","50,000"
45,Banadir,Mogadishu,"106,250","118,750","100,000","100,000","122,000","120,000","113,750"
46,Lower Shabelle,Marka,"100,000","100,000","94,000","90,000","90,000","90,000","90,000"
47,Lower Shabelle,Afgooye,"58,750","60,000","58,000","60,000","59,000","60,000","46,500"
48,Lower Shabelle,Baraawe,"26,250","32,500","50,000","72,500","48,000","62,500","62,500"
49,Lower Shabelle,Kurtunwaarey,"40,000","40,000","33,000","40,000","40,000","45,000","40,000"
50,Lower Shabelle,Qoryooley,"60,000","60,000","60,000","60,000","60,000","61,250","61,250"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"60,000","60,000","60,000","60,000","65,000","100,000","80,000"
53,Bay,Baydhaba,"100,000","92,500","100,000","100,000","100,000","100,000","100,000"
54,Bay,Buur Hakaba,"90,000","90,000","90,000","60,000","60,000","60,000","60,000"
55,Bay,Diinsoor,"60,000","60,000","60,000","60,000","60,000","60,000","60,000"
56,Bay,Qansax Dheere,"60,000","60,000","60,000","60,000","60,000","60,000","60,000"
57,Bakool,Xudur,"70,000","70,000","70,000","70,000","70,000","70,000","70,000"
58,Bakool,Ceel Barde,"60,000","60,000","60,000","60,000","60,000","60,000","60,000"
59,Bakool,Tayeeglow,"75,000","72,250","70,000","70,000","70,000","70,000","70,000"
60,Bakool,Waajid,"60,000","60,000","60,000","60,000","60,000","60,000","60,000"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"167,500","187,500","172,000","170,000","174,000","165,000","157,500"
64,Gedo,Belet Xaawo,"137,500","125,000","134,000","150,000","164,000","162,500","160,000"
65,Gedo,Ceel Waaq,"93,750","95,000","92,000","90,000","87,800","85,000","82,500"
66,Gedo,Doolow,,,,,,"153,750","172,500"
67,Gedo,Luuq,"195,000","187,500","178,000","190,000","196,000","175,000","160,000"
68,Middle Juba,Bu'aale,"77,250","77,750","76,600","75,750","75,800","74,500","68,750"
69,Middle Juba,Jilib,"73,750","75,500","77,600","75,750","74,800","78,250","76,750"
70,Middle Juba,Saakow,"76,500","77,750","76,200","79,250","76,600","76,250","75,000"
71,Lower Juba,Kismaayo,"175,000","150,000","150,000","150,000","150,000","150,000","150,000"
72,Lower Juba,Afmadow,"70,000","70,000","70,000","70,000","70,000","70,000","70,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"100,000","150,000","120,000","117,500","122,000","120,000","120,000"
