#,Region,District,Dec-2021,Jan-2022,Feb-2022,Mar-2022,Apr-2022,May-2022,Jun-2022
,,,,,,,,,
1,Awdal,Borama,"67,000","68,000","68,000","68,000","70,000","78,800","68,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"110,000","120,000","120,000","120,000","120,000","120,000","120,000"
4,Awdal,Zeylac,"126,250","125,000","125,000","125,000","125,000","150,000","150,000"
5,Woqooyi Galbeed,Hargeysa,"70,000","70,000","70,000","70,000","70,000","71,000","70,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"85,750","85,200","86,250","90,000","95,000","100,000","96,250"
8,Togdheer,Burco,"42,500","40,600","43,333","50,000","50,000","46,000","43,750"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"240,000","240,000","240,000","240,000","240,000","240,000","240,000"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"195,000","200,000","210,000","175,000","180,000","180,000","180,000"
16,Sanaag,Ceerigaabo,"242,500","250,000","255,000","257,500","257,500","253,000","251,250"
17,Sanaag,Ceel Afweyn,"70,000","70,000","70,000","70,000","70,000","70,000","70,000"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"300,000","308,000","340,000","360,000","390,000","400,000","400,000"
20,Bari,Bandarbeyla,"235,000","240,000","240,000","270,000","280,000","280,000","280,000"
21,Bari,Caluula,"300,000","300,000","300,000","300,000","300,000","300,000","300,000"
22,Bari,Iskushuban,"270,000","280,000","280,000","280,000","295,000","300,000","300,000"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"227,500","232,000","250,000","252,500","227,500","232,000","237,500"
26,Nugaal,Burtinle,"160,000","182,000","175,000","232,500","187,500","154,000","141,750"
27,Nugaal,Eyl,"170,000","173,000","168,500","168,750","143,750","137,000","139,000"
28,Mudug,Gaalkacyo,"172,500","170,000","172,500","175,000","180,000","176,000","180,750"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"240,000","230,000","230,000","230,000","230,000",,"230,000"
31,Mudug,Jariiban,"158,750","180,200","161,250","140,000","160,000","136,000","136,250"
32,Mudug,Xarardheere,"60,000","59,000","57,750","61,250","58,750","57,000","63,750"
33,Galgaduud,Dhuusamarreeb,"150,000","150,000","200,000","150,000","150,000","150,000","150,000"
34,Galgaduud,Cabudwaaq,"117,000","117,000","117,000","113,750","131,000","111,200","130,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"150,000","150,000","192,500","162,500","187,500","150,000","155,000"
38,Hiraan,Belet Weyne,"120,000","110,000","110,000","116,250","127,500","135,000","130,000"
39,Hiraan,Bulo Burto,"100,000","100,000","92,500","95,000","100,000","100,000","105,000"
40,Hiraan,Jalalaqsi,"80,000","70,000","70,000","80,000","80,000","81,000","75,750"
41,Middle Shabelle,Jowhar,"130,000","137,000","140,000","137,500","137,500","112,800","140,000"
42,Middle Shabelle,Adan Yabaal,"58,750","62,000","57,500","60,000","60,000","59,000","58,750"
43,Middle Shabelle,Balcad,"37,500","37,500","33,750","35,000","35,000","36,000","37,500"
44,Middle Shabelle,Cadale,"35,000","40,000","45,000","50,000","50,000","45,000","40,000"
45,Banadir,Mogadishu,"112,500","105,000","100,000","106,250","112,500","105,000","106,250"
46,Lower Shabelle,Marka,"85,000","89,000","90,000","90,000","90,000","92,000","100,000"
47,Lower Shabelle,Afgooye,"55,000","52,000","55,000","60,000","57,500","58,000","58,750"
48,Lower Shabelle,Baraawe,"35,000","35,000","42,500","51,250","40,000","44,000","26,250"
49,Lower Shabelle,Kurtunwaarey,"60,000","60,000","60,000","56,250","38,750","44,000","40,000"
50,Lower Shabelle,Qoryooley,"61,667","63,000","60,000","61,250","57,500","60,000","60,000"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"72,500","77,000","60,000","60,000","60,000","72,000","60,000"
53,Bay,Baydhaba,"100,000","100,000","100,000","100,000","100,000","100,000","100,000"
54,Bay,Buur Hakaba,"90,000","90,000","90,000","90,000","90,000","90,000","90,000"
55,Bay,Diinsoor,"60,000","53,000","46,250","60,000","60,000","60,000","60,000"
56,Bay,Qansax Dheere,"60,000","60,000","56,250","60,000","60,000","60,000","60,000"
57,Bakool,Xudur,"75,000","73,000","75,000","70,000","70,000","70,000","70,000"
58,Bakool,Ceel Barde,"60,000","60,000","60,000","60,000","60,000","60,000","60,000"
59,Bakool,Tayeeglow,"75,000","75,000","75,000","75,000","75,000","75,000","75,000"
60,Bakool,Waajid,"60,000","60,000","60,000","60,000","60,000","60,000","60,000"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"135,000","130,000","145,000","150,000","152,500","154,000","167,500"
64,Gedo,Belet Xaawo,"142,500","138,000","132,500","142,500","155,000","152,000","137,500"
65,Gedo,Ceel Waaq,"87,500","86,000","87,500","86,250","83,750","87,000","93,750"
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,"175,000","160,000","190,000","196,250","200,000","192,000","195,000"
68,Middle Juba,Bu'aale,"75,000","69,000","81,250","75,000","77,500","80,600","77,250"
69,Middle Juba,Jilib,"75,000","66,000","77,500","75,000","80,000","76,250","73,750"
70,Middle Juba,Saakow,"75,500","74,000","80,000","85,000","80,000","79,800","76,500"
71,Lower Juba,Kismaayo,"150,000","146,000","140,000","147,500","150,000","150,000","175,000"
72,Lower Juba,Afmadow,"70,000","70,000","70,000","70,000","70,000","70,000","70,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"100,000","124,000","117,500","110,000","110,000","100,000","100,000"
