#,Region,District,Dec-2019,Jan-2020,Feb-2020,Mar-2020,Apr-2020,May-2020,Jun-2020
,,,,,,,,,
1,Awdal,Borama,"59,250","68,000","68,600","60,000","63,400","59,400","59,160"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"100,000","100,000","100,000","100,000","100,000","100,000","100,000"
4,Awdal,Zeylac,"125,000","125,000","110,000","110,000","125,000","125,000","118,500"
5,Woqooyi Galbeed,Hargeysa,"80,000","70,000","70,000","70,000","72,500","70,000","70,800"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"90,000","88,000","90,000","90,000","93,750","98,250","93,200"
8,Togdheer,Burco,"50,000","45,000","45,000","50,000","48,750","46,250","47,000"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"200,000","200,000","200,000","200,000","200,000","200,000","200,000"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"150,000","150,000","150,000","150,000","162,500","125,000","150,000"
16,Sanaag,Ceerigaabo,"185,000","190,000","190,000","187,500","182,500","178,750","179,000"
17,Sanaag,Ceel Afweyn,,"60,000","60,000","60,000","60,000","60,000","46,500"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"150,000","150,000","157,500","165,000","165,000","165,000","165,000"
20,Bari,Bandarbeyla,"135,000","135,000","140,000","147,500","150,000","150,000","150,000"
21,Bari,Caluula,"220,000","220,000","220,000","220,000","247,500","250,000","250,000"
22,Bari,Iskushuban,"150,000","150,000","150,000","150,000","165,000","153,750","150,000"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"142,500","146,000","143,750","125,600","146,250","151,250","153,000"
26,Nugaal,Burtinle,"100,000","100,000","107,500","97,000","97,500","105,000","98,000"
27,Nugaal,Eyl,"130,000","123,750","151,250","136,000","132,500","133,750","127,000"
28,Mudug,Gaalkacyo,"140,000","140,000","140,000","145,000","155,000","158,750","165,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"190,000","190,000","190,000","190,000","190,000","190,000","180,000"
31,Mudug,Jariiban,"120,000","125,000","115,000",,"101,250","98,750","96,000"
32,Mudug,Xarardheere,"50,000","60,000","70,000","50,000","55,000","58,750","55,000"
33,Galgaduud,Dhuusamarreeb,"150,000","150,000","150,000","150,000","150,000","150,000","150,000"
34,Galgaduud,Cabudwaaq,"100,000","100,000","100,000","100,000","87,500","70,000","80,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"150,000","150,000","150,000","150,000","162,500","162,500","150,000"
38,Hiraan,Belet Weyne,"147,500","151,250","151,250","157,000","160,000","141,250","137,000"
39,Hiraan,Bulo Burto,"95,000","95,000","95,000","98,000","90,000","87,500","91,800"
40,Hiraan,Jalalaqsi,"85,000","85,000","75,000","74,000","76,500","81,000","75,000"
41,Middle Shabelle,Jowhar,"120,000","110,000","120,000","100,000","110,000","121,250","122,500"
42,Middle Shabelle,Adan Yabaal,"47,500","51,250","50,000","50,000","57,500","56,250","51,250"
43,Middle Shabelle,Balcad,"50,000","43,750","47,500","47,500","33,750","38,750","32,500"
44,Middle Shabelle,Cadale,"18,750","18,750","15,000","15,000","36,250","15,000","15,000"
45,Banadir,Mogadishu,"96,000","95,000","100,000","82,000","80,000","100,000","105,000"
46,Lower Shabelle,Marka,"62,500","63,750","60,000","56,250","65,000","60,000","61,250"
47,Lower Shabelle,Afgooye,"75,000","72,500","75,000","55,000","72,500","93,750","82,500"
48,Lower Shabelle,Baraawe,"22,500","27,500","27,500","27,500","37,500","23,750","22,500"
49,Lower Shabelle,Kurtunwaarey,"63,750","68,750","68,750","68,750","73,750","70,000","70,000"
50,Lower Shabelle,Qoryooley,"68,750","80,000","75,500","72,500","54,250","63,750","69,375"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"132,500","112,500","87,500","61,250","78,333","76,667","52,500"
53,Bay,Baydhaba,"100,000","100,000","100,000","100,000","107,500","105,000","100,000"
54,Bay,Buur Hakaba,"97,500","97,500","87,500","92,500","102,500","112,500","100,000"
55,Bay,Diinsoor,"65,000","60,000","67,500","62,500","72,500","60,000","50,000"
56,Bay,Qansax Dheere,"75,000","65,000","70,000","62,500","72,500","65,000","58,000"
57,Bakool,Xudur,"75,000","75,000","73,750","85,000","83,750","81,250","71,000"
58,Bakool,Ceel Barde,"60,000","55,000","48,750","53,750","65,000","65,000","57,000"
