#,Region,District,Jan-2016,Feb-2016,Mar-2016,Apr-2016,May-2016,Jun-2016
,,,,,,,,
1,Awdal,Borama,,,,,,
2,Awdal,Baki,,,,,,
3,Awdal,Lughaye,,,,,,
4,Awdal,Zeylac,1,,2,,1,1
5,Woqooyi Galbeed,Hargeysa,,,,,,1
6,Woqooyi Galbeed,Berbera,2,17,15,47,13,11
7,Woqooyi Galbeed,Gebiley,,,,,,
8,Togdheer,Burco,2,5,9,7,12,
9,Togdheer,Buuhoodle,,29,94,29,7,
10,Togdheer,Owdweyne,,,,,,
11,Togdheer,Sheikh,,2,,,,2
12,Sool,Laas Caanood,,,4,1,2,3
13,Sool,Caynabo,,,2,,,
14,Sool,Taleex,,,,,,
15,Sool,Xudun,1,,1,,,1
16,Sanaag,Ceerigaabo,,,,,,
17,Sanaag,Ceel Afweyn,,,,,,
18,Sanaag,Laasqoray,,,,,,1
19,Bari,Bossaso,,,,,,
20,Bari,Bandarbeyla,,,,,,
21,Bari,Caluula,,,,,,
22,Bari,Iskushuban,,,,,,
23,Bari,Qandala,,8,3,,6,
24,Bari,Qardho,,,,,,
25,Nugaal,Garoowe,6,2,3,,1,4
26,Nugaal,Burtinle,2,,,2,2,9
27,Nugaal,Eyl,,,,,,
28,Mudug,Gaalkacyo,3,2,4,8,11,4
29,Mudug,Galdogob,4,6,2,,,
30,Mudug,Hobyo,,,,,,
31,Mudug,Jariiban,,,,,,5
32,Mudug,Xarardheere,,,,,,4
33,Galgaduud,Dhuusamarreeb,,7,15,14,11,
34,Galgaduud,Cabudwaaq,,17,101,83,101,90
35,Galgaduud,Cadaado,,,,,,8
36,Galgaduud,Ceel Buur,,,15,15,,
37,Galgaduud,Ceel Dheer,,,3,,5,
38,Hiraan,Belet Weyne,,,,,,3
39,Hiraan,Bulo Burto,,,17,13,14,29
40,Hiraan,Jalalaqsi,123,77,65,61,,
41,Middle Shabelle,Jowhar,2,3,12,,13,6
42,Middle Shabelle,Adan Yabaal,,,,,,
43,Middle Shabelle,Balcad,1,5,2,6,12,1
44,Middle Shabelle,Cadale,,,,,,
45,Banadir,Mogadishu,39,39,29,21,22,141
46,Lower Shabelle,Marka,10,3,16,10,8,4
47,Lower Shabelle,Afgooye,,,,,,11
48,Lower Shabelle,Baraawe,23,22,5,7,28,34
49,Lower Shabelle,Kurtunwaarey,10,6,11,8,8,1
50,Lower Shabelle,Qoryooley,,,,,,
51,Lower Shabelle,Sablaale,,,,,,2
52,Lower Shabelle,Wanla Weyn,,,3,9,,
53,Bay,Baydhaba,,,,,,
54,Bay,Buur Hakaba,,,,,,
55,Bay,Diinsoor,,,,,,
56,Bay,Qansax Dheere,,1,1,,,
57,Bakool,Xudur,5,,,,,
58,Bakool,Ceel Barde,,,,,,
59,Bakool,Tayeeglow,18,5,9,8,2,
60,Bakool,Waajid,4,8,,,,
61,Bakool,Rab Dhuure,,,,,,
62,Gedo,Garbahaarey,,,,,,
63,Gedo,Baardheere,,,,,,
64,Gedo,Belet Xaawo,1,3,,,1,
65,Gedo,Ceel Waaq,,,,,,
66,Gedo,Doolow,,,,,,
67,Gedo,Luuq,,,4,,,
68,Middle Juba,Bu'aale,7,4,5,5,2,2
69,Middle Juba,Jilib,2,,4,5,1,5
70,Middle Juba,Saakow,,,,,,
71,Lower Juba,Kismaayo,11,8,10,30,22,2
72,Lower Juba,Afmadow,3,,2,,,3
73,Lower Juba,Badhaadhe,1,,,,,
74,Lower Juba,Jamaame,5,6,7,6,5,4
