#,Region,District,Jun-2016,Jul-2016,Aug-2016,Sep-2016,Oct-2016,Nov-2016,Dec-2016
,,,,,,,,,
1,Awdal,Borama,"1,000,105.0","1,028,162.0","1,025,850.0","1,015,170.0","1,017,720.0","1,019,180.0","1,019,180.0"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,,,,,,,
4,Awdal,Zeylac,"909,725.0","957,225.0","1,022,150.0","1,018,587.5","947,275.0","954,475.0","1,125,350.0"
5,Woqooyi Galbeed,Hargeysa,"1,034,097.5","1,069,087.5","1,072,325.0","1,071,112.5","1,090,302.5","1,093,177.5","1,149,580.0"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,,,,,,,
8,Togdheer,Burco,"1,069,370.0","1,072,937.5","1,073,875.0","1,105,500.0","1,097,955.0","1,162,705.0","1,198,500.0"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"4,648,750.0","4,875,750.0","5,049,750.0","5,092,625.0","5,090,750.0","5,358,209.8","6,076,812.5"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,"4,907,860.0","5,156,225.0","5,371,730.0","5,189,540.0","5,308,610.0","5,469,925.0","5,463,037.5"
17,Sanaag,Ceel Afweyn,,,,,,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"4,054,250.0","3,983,000.0","4,002,100.0","4,022,000.0","4,137,200.0","4,144,250.0","4,318,375.0"
20,Bari,Bandarbeyla,"4,521,000.0","4,307,250.0","4,285,900.0","4,288,000.0","4,384,500.0","4,386,000.0","4,533,250.0"
21,Bari,Caluula,"4,287,750.0","4,208,500.0","4,197,500.0","4,212,000.0","4,316,700.0","4,313,375.0","4,480,375.0"
22,Bari,Iskushuban,"4,289,250.0","4,235,750.0","4,233,200.0","4,247,000.0","4,343,100.0","4,341,875.0","4,501,875.0"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"3,993,125.0","4,229,812.5","4,372,225.0","4,309,725.0","4,391,250.0","4,555,125.0","4,596,250.0"
26,Nugaal,Burtinle,,,,,,,
27,Nugaal,Eyl,,,,,,,
28,Mudug,Gaalkacyo,"3,043,625.0","3,197,250.0","3,182,650.0","3,188,750.0","3,201,750.0","3,665,862.5","3,638,800.0"
