#,Region,District,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
,,,,,,,,,
1,Awdal,Borama,"1,072,687.5","1,076,485.0","1,118,275.0","1,120,405.0","1,123,687.5","1,125,500.0","1,125,468.8"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,,,,,,,
4,Awdal,Zeylac,"1,041,350.0","1,036,166.5","1,038,248.8","1,040,000.0","1,045,750.0","1,057,750.0","1,061,937.5"
5,Woqooyi Galbeed,Hargeysa,"1,192,417.5","1,267,721.1","1,187,993.1","1,297,720.0","1,249,408.1","1,265,775.0","1,326,456.3"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,,,,,,,
8,Togdheer,Burco,"1,353,535.0","1,368,882.5","1,323,580.0","1,330,310.0","1,350,285.0","1,350,950.0","1,363,687.5"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,"7,107,625.0","7,192,000.0","7,430,250.0","7,700,000.0","7,708,375.0","7,130,750.0","7,325,875.0"
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,"6,821,750.0","6,853,687.5","6,951,812.5","7,076,668.0","7,223,625.0","7,172,550.0","7,033,062.5"
17,Sanaag,Ceel Afweyn,,,,,,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"5,755,244.0","5,770,062.5","5,916,556.5","6,196,750.0","6,264,247.0","6,174,750.0","6,177,622.0"
20,Bari,Bandarbeyla,"5,924,181.5","5,932,687.5","6,027,369.0","6,290,250.0","6,445,684.5","6,360,000.0","6,367,872.0"
21,Bari,Caluula,"6,112,119.0","6,034,687.5","6,111,744.0","6,412,150.0","6,501,622.0","6,403,400.0","6,376,122.0"
22,Bari,Iskushuban,"5,908,056.5","5,889,375.0","5,988,181.5","6,237,250.0","6,313,997.0","6,266,450.0","6,234,122.0"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"7,222,718.8","7,306,593.8","7,607,031.3","7,864,046.0","8,145,125.0","8,225,025.0","8,538,781.3"
26,Nugaal,Burtinle,,,,,,,
27,Nugaal,Eyl,,,,,,,
28,Mudug,Gaalkacyo,"3,606,312.5","3,613,437.5","3,550,000.0","3,783,300.0","4,585,000.0","4,737,300.0","4,662,750.0"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,,,,,,,
31,Mudug,Jariiban,,,,,,,
32,Mudug,Xarardheere,"2,179,250.0","2,157,937.5","1,973,875.0","1,980,050.0","2,108,250.0","1,903,500.0","1,875,625.0"
33,Galgaduud,Dhuusamarreeb,"3,604,000.0","3,769,750.0","4,579,625.0","4,912,500.0","5,058,500.0","5,226,050.0","5,138,062.5"
34,Galgaduud,Cabudwaaq,"3,706,875.0","3,740,750.0","3,860,250.0","3,670,700.0","3,713,150.0","3,550,770.0","3,503,457.0"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"2,888,875.0","2,882,250.0","2,971,000.0","2,982,050.0","3,070,312.5","2,955,650.0","3,064,162.5"
38,Hiraan,Belet Weyne,"3,069,500.0","2,954,250.0","2,952,500.0","2,991,250.0","3,118,250.0","3,209,250.0","3,205,875.0"
39,Hiraan,Bulo Burto,"2,712,500.0","2,631,000.0","2,635,812.5","2,658,450.0","2,819,750.0","2,974,850.0","2,985,250.0"
40,Hiraan,Jalalaqsi,,,,,,,
41,Middle Shabelle,Jowhar,"1,985,908.0","1,963,500.0","1,964,317.5","1,991,775.0","2,260,197.5","2,365,000.0","2,536,937.5"
42,Middle Shabelle,Adan Yabaal,"3,761,500.0","3,774,000.0","3,757,187.5","3,867,900.0","3,929,062.5","4,000,800.0","4,071,687.5"
43,Middle Shabelle,Balcad,,,,,,,
44,Middle Shabelle,Cadale,,,,,,,
45,Banadir,Mogadishu,"2,584,120.5","2,587,174.7","2,601,027.7","2,725,022.0","2,756,575.0","2,689,200.3","2,626,744.0"
46,Lower Shabelle,Marka,"2,351,810.0","2,350,115.0","2,511,187.5","2,397,400.0","2,597,875.0","2,548,800.0","2,542,490.0"
47,Lower Shabelle,Afgooye,"1,951,785.0","2,015,720.0","1,954,638.0","2,132,887.0","2,341,052.5","2,114,025.0","2,304,865.0"
48,Lower Shabelle,Baraawe,,,,,,,
49,Lower Shabelle,Kurtunwaarey,,,,,,,
50,Lower Shabelle,Qoryooley,"1,891,310.0","2,189,990.0","2,253,697.5","2,433,650.0","2,439,000.0","2,556,400.0","2,585,500.0"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"1,894,256.0","1,914,693.5","1,701,217.5","1,721,702.5","1,956,084.5","2,041,643.0","2,159,812.5"
53,Bay,Baydhaba,"2,159,250.0","2,152,125.0","2,133,812.5","2,110,250.0","2,153,187.5","2,238,900.0","2,329,437.5"
54,Bay,Buur Hakaba,,,,,,,
55,Bay,Diinsoor,"2,708,989.5","2,863,250.0","2,650,500.0","2,474,400.0","2,448,000.0","2,506,150.0","2,448,625.0"
56,Bay,Qansax Dheere,"2,353,312.5","2,356,687.5","2,620,437.5","2,646,992.0","2,692,000.0","2,689,800.0","2,752,312.5"
57,Bakool,Xudur,"3,500,562.5","3,738,812.5","3,503,625.0","3,699,600.0","3,793,250.0","3,761,000.0","4,435,750.0"
58,Bakool,Ceel Barde,"3,303,000.0","3,338,812.5","3,422,187.5","3,551,600.0","4,242,500.0","4,535,500.0","4,810,500.0"
59,Bakool,Tayeeglow,,,,,,,
60,Bakool,Waajid,"2,555,437.5","2,589,687.5","2,487,750.0","2,489,100.0","2,507,625.0","2,529,450.0","2,618,187.5"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"2,302,875.0","2,401,250.0","2,376,937.5","2,368,700.0","2,395,500.0","2,364,300.0","2,409,875.0"
64,Gedo,Belet Xaawo,"3,521,937.5","3,581,187.5","3,542,750.0","3,576,500.0","3,533,875.0","3,530,200.0","3,543,500.0"
