#,Region,District,Dec-2015,Jan-2016,Feb-2016,Mar-2016,Apr-2016,May-2016,Jun-2016
,,,,,,,,,
1,Awdal,Borama,"3,500","3,500","3,500","3,000","3,000","3,000","3,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"4,500","4,500","4,500","4,875","5,000","5,000","5,000"
4,Awdal,Zeylac,"5,725","4,500","5,000","4,250","5,750","5,750","5,750"
5,Woqooyi Galbeed,Hargeysa,"3,500","3,500","3,500","4,000","4,000","4,000","4,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"2,850","2,800","2,900","3,500","3,500","3,350","3,500"
8,Togdheer,Burco,"4,000","4,000","4,000","4,000","4,000","4,000","4,000"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,,,,,,,
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"20,000","20,000","20,000","20,000","20,000","20,000","14,950"
16,Sanaag,Ceerigaabo,,,,,,,
17,Sanaag,Ceel Afweyn,"16,500","16,000","16,000","16,500","17,000","15,500","16,000"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"24,500","25,000","25,000","24,750","25,000","24,400","23,000"
20,Bari,Bandarbeyla,,,,,,,
21,Bari,Caluula,,,,,,,
22,Bari,Iskushuban,,,,,,,
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"23,250","22,500","23,000","24,000","25,250","22,500","22,500"
26,Nugaal,Burtinle,"19,500","18,750","21,600","23,000","23,000","24,000","21,500"
27,Nugaal,Eyl,"27,000","26,000","27,200","28,000","29,000","29,500","29,000"
28,Mudug,Gaalkacyo,"10,000","10,000","12,000","12,000","12,000","12,000","11,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,,,,,,,
31,Mudug,Jariiban,"21,000","21,500","22,000","23,000","27,000","28,000","24,500"
32,Mudug,Xarardheere,"9,000","8,000",,"10,000","10,000","9,800","9,200"
33,Galgaduud,Dhuusamarreeb,"14,000","14,000","17,200","17,000","17,000","17,000","17,000"
34,Galgaduud,Cabudwaaq,"8,000","9,500","10,000","10,000","10,000","8,400","8,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"11,000","11,000","8,700","10,000","8,500","9,800","10,000"
38,Hiraan,Belet Weyne,"13,750","10,750","9,000","9,000","9,750","11,400","12,000"
39,Hiraan,Bulo Burto,"11,000","9,500","9,000","9,000","8,000","9,000","11,250"
40,Hiraan,Jalalaqsi,"8,000","6,000","5,000","4,600","6,500","8,000","8,200"
41,Middle Shabelle,Jowhar,"6,666","6,666","5,333","5,866","5,667","6,132","6,666"
42,Middle Shabelle,Adan Yabaal,"26,000","26,000","26,000","26,000","30,000","30,000","24,000"
43,Middle Shabelle,Balcad,"8,666","8,000","8,000","6,666","8,000","8,000","10,666"
44,Middle Shabelle,Cadale,"9,000","10,000","10,000","9,000","9,000","9,000","9,000"
45,Banadir,Mogadishu,"5,750","6,000","6,000","5,800","6,080","6,080","5,950"
46,Lower Shabelle,Marka,"8,000","8,000","8,000","6,450","6,600","6,600","6,600"
47,Lower Shabelle,Afgooye,"7,334","3,650","4,334","4,000","5,000","5,000","5,667"
48,Lower Shabelle,Baraawe,"6,700","7,375","6,125","6,000","6,250","7,000","8,500"
49,Lower Shabelle,Kurtunwaarey,"5,000","5,000","5,000","6,000","7,500","10,125","10,000"
50,Lower Shabelle,Qoryooley,"7,500","6,500","4,000","4,250","4,500","4,875","5,500"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"4,667","4,000","3,333","4,000","5,333","5,333","5,333"
53,Bay,Baydhaba,"5,650","5,650","4,060","3,858","4,035","4,380","6,000"
54,Bay,Buur Hakaba,"3,000","3,000","3,000","3,000","3,000","3,000","4,000"
55,Bay,Diinsoor,"4,550","4,000","2,920","2,680","2,600","2,640","5,300"
56,Bay,Qansax Dheere,"5,000","4,250","3,200","3,000","3,500","3,800","5,000"
57,Bakool,Xudur,"10,000","10,250","9,200","9,750","10,500","11,200","12,750"
58,Bakool,Ceel Barde,"10,000","10,000","11,200","10,000","10,000","8,600","8,000"
59,Bakool,Tayeeglow,"6,750","6,500","5,600","5,000","5,250","4,500","5,250"
60,Bakool,Waajid,"5,000","5,500","5,000","5,000","5,000","5,000","7,250"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"7,250","6,500","6,500","6,000","6,250","7,500","7,500"
64,Gedo,Belet Xaawo,"13,000","13,500","14,000","14,000",,,"13,000"
65,Gedo,Ceel Waaq,"11,500","10,000","10,800","11,000","11,250","12,000","12,500"
66,Gedo,Doolow,"11,000","10,000","10,000","10,000","10,500","11,600","11,500"
67,Gedo,Luuq,"10,000","9,250","10,000","10,000","10,000","10,400","11,500"
68,Middle Juba,Bu'aale,,,,,,,
69,Middle Juba,Jilib,,,,,,,
70,Middle Juba,Saakow,,,,,,,
71,Lower Juba,Kismaayo,,,,,,,
72,Lower Juba,Afmadow,"7,000","8,000","7,500","8,000","8,000","12,000","10,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,,,,,,,
