#,Region,District,Jun-2020,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020
,,,,,,,,,
1,Awdal,Borama,"3,540","3,375","3,625","4,000","4,238","3,875","2,750"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"6,000","6,000","6,000","6,000",,"6,000",
4,Awdal,Zeylac,"5,300","5,375","5,325","5,250","5,000","5,000","5,000"
5,Woqooyi Galbeed,Hargeysa,"4,066","3,875","3,325","3,450","3,875","3,625","4,075"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"2,600","2,125","2,000","2,375","2,800","3,000","3,050"
8,Togdheer,Burco,"5,500","6,000","6,000","6,000","6,000","5,250","5,000"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,,,,,,,
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,,,,,,,
17,Sanaag,Ceel Afweyn,,,,,,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"35,400","35,000","35,400","36,250","38,000","38,000","36,500"
20,Bari,Bandarbeyla,,,,,,,
21,Bari,Caluula,,,,,,,
22,Bari,Iskushuban,,,,,,,
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"25,400","26,500","26,900","27,250","26,250","29,750","32,000"
26,Nugaal,Burtinle,,,,,,,"27,500"
27,Nugaal,Eyl,"29,200","28,000",,"27,750",,"35,333","40,000"
28,Mudug,Gaalkacyo,"12,000","12,000","12,000","12,000","12,000","12,000","12,250"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"31,200","30,000",,"39,000","39,000","39,000",
31,Mudug,Jariiban,"26,800","29,000","30,000","30,000",,"32,400",
32,Mudug,Xarardheere,,,"11,000","10,500",,"9,000",
33,Galgaduud,Dhuusamarreeb,"15,600","15,500","14,900","14,000","15,500","14,000","13,500"
34,Galgaduud,Cabudwaaq,"16,800","21,000","22,400","22,400","22,400","21,300","17,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"10,600","10,500","10,000","10,500","10,875","10,875","10,375"
38,Hiraan,Belet Weyne,"14,000","14,000","13,600","14,250","15,750","16,500","17,625"
39,Hiraan,Bulo Burto,"9,600","11,500","11,400","10,750","11,250","12,750","13,000"
40,Hiraan,Jalalaqsi,"8,000","9,750","11,800","13,000",,"13,000","12,000"
41,Middle Shabelle,Jowhar,"5,250","6,000","5,425","5,625","5,775","6,250","7,100"
42,Middle Shabelle,Adan Yabaal,"21,500","21,500","20,000","20,000","20,250","22,000","21,200"
43,Middle Shabelle,Balcad,"5,000","5,000","6,000","5,000",,"6,000","6,000"
44,Middle Shabelle,Cadale,"14,000","14,000","14,000","14,000","13,000","12,500",
45,Banadir,Mogadishu,"7,160","7,650","8,325","8,000","6,825","7,750","8,600"
46,Lower Shabelle,Marka,"8,000","8,000","8,000","8,000","8,125","8,000","7,720"
47,Lower Shabelle,Afgooye,"5,833","7,167","7,667","7,167","7,667","8,000","6,934"
48,Lower Shabelle,Baraawe,,"8,500",,,,,
49,Lower Shabelle,Kurtunwaarey,,,,,,,"4,200"
50,Lower Shabelle,Qoryooley,"5,000","5,875","5,125","5,000","5,000","5,000","5,800"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"4,166","5,500","6,000","6,500","6,500","6,500","6,666"
53,Bay,Baydhaba,"5,680","5,800","6,220","5,550","6,150","7,050","6,600"
54,Bay,Buur Hakaba,"4,500","5,125","5,100","4,250","4,875","5,000","4,000"
55,Bay,Diinsoor,"5,080","6,700","6,280","4,600","5,050","4,950","6,525"
56,Bay,Qansax Dheere,"5,400","5,000","4,200","4,375","4,250","4,625","5,250"
57,Bakool,Xudur,"10,500","10,500","13,300","12,500","12,500","12,500","12,500"
58,Bakool,Ceel Barde,"18,000","18,000","19,600","20,000","20,000","20,000","20,000"
59,Bakool,Tayeeglow,"6,000","6,250","6,000","6,000","6,500","6,500","6,000"
60,Bakool,Waajid,"9,000","10,625","12,200","12,000","12,000","12,500","12,500"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"7,500","7,500","7,500","7,875","7,750","8,000","8,125"
64,Gedo,Belet Xaawo,"16,300","16,125","16,600","17,250","15,500","16,750","17,250"
65,Gedo,Ceel Waaq,"18,800","20,000","21,600","15,500","15,000","16,750","16,000"
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,"8,800","8,750","8,000","8,000","8,600","9,000","10,250"
68,Middle Juba,Bu'aale,"6,700","6,800","6,975","7,750","8,500","7,900","8,175"
69,Middle Juba,Jilib,,,,,,,
70,Middle Juba,Saakow,"6,660","6,700","6,450","7,500","8,350","8,025","8,025"
71,Lower Juba,Kismaayo,,,,,,,
72,Lower Juba,Afmadow,,,,,,,
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,,,,,,,
