#,Region,District,Jun-2019,Jul-2019,Aug-2019,Sep-2019,Oct-2019,Nov-2019,Dec-2019
,,,,,,,,,
1,Awdal,Borama,"4,375","4,000","4,200","4,500","4,500","4,500","4,500"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,,,,,,,
4,Awdal,Zeylac,"5,500","5,000","5,000","6,000","5,250","5,575","5,000"
5,Woqooyi Galbeed,Hargeysa,"5,000","5,100","5,125","5,000","5,000","4,700","4,850"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,,,,,,,
8,Togdheer,Burco,"6,000","6,000","6,000","5,000","5,000","5,000","5,000"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,,,,,,,
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,,,,,,,
17,Sanaag,Ceel Afweyn,,,,,,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,,,,,,,
20,Bari,Bandarbeyla,,,,,,,
21,Bari,Caluula,,,,,,,
22,Bari,Iskushuban,,,,,,,
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"28,000","28,500","28,000","29,000","27,500","25,500","25,000"
26,Nugaal,Burtinle,,,,,,,
27,Nugaal,Eyl,,,,,,,
28,Mudug,Gaalkacyo,"13,000","13,000","13,000","13,000","13,000","13,000","13,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"39,000","39,000","35,000","32,600","32,600","32,600","32,000"
31,Mudug,Jariiban,,,,,,,
32,Mudug,Xarardheere,"13,000","13,000","14,000","11,000","16,000","16,000","16,000"
33,Galgaduud,Dhuusamarreeb,"16,000","18,000","18,000","18,000","18,000","18,000","17,000"
34,Galgaduud,Cabudwaaq,"22,000","22,000","17,000","17,000","17,000","17,000","17,000"
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,,,,,,,
38,Hiraan,Belet Weyne,"10,000","10,000","10,000","11,000","10,000","11,000","12,000"
39,Hiraan,Bulo Burto,"11,000","12,000","10,000","10,000","10,000","10,000","10,000"
40,Hiraan,Jalalaqsi,"9,500","9,000","9,000","9,000","9,000","10,000","10,000"
41,Middle Shabelle,Jowhar,"6,700","6,800","7,000","5,975","6,000","6,800","7,125"
42,Middle Shabelle,Adan Yabaal,,,,,,,
43,Middle Shabelle,Balcad,"10,000","7,750","8,000","8,000","8,000","7,000","8,000"
44,Middle Shabelle,Cadale,"12,000","14,000","14,000","14,000","14,000","14,000","11,000"
45,Banadir,Mogadishu,"9,300","8,780","9,300","8,325","8,975","9,625","9,040"
46,Lower Shabelle,Marka,"7,500","7,833","8,225","7,525","8,000","6,300","7,650"
47,Lower Shabelle,Afgooye,"7,000","7,334","8,333","7,667","8,000","8,667","8,667"
48,Lower Shabelle,Baraawe,"6,275","6,700","7,000","8,000","7,425","7,325","7,325"
49,Lower Shabelle,Kurtunwaarey,"6,250","6,425","6,875","6,000","4,825","5,525","6,150"
50,Lower Shabelle,Qoryooley,"5,750","5,750","6,400","6,500","5,800","5,200","5,000"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"8,000","9,333","7,333","7,333","8,000","10,666","10,666"
53,Bay,Baydhaba,"6,300","9,290","8,675","8,750","8,275","8,300","8,300"
54,Bay,Buur Hakaba,"7,000","7,400","8,000","7,500","7,000","7,500","6,000"
55,Bay,Diinsoor,"3,300","5,600","6,500","6,500","6,500","6,875","6,250"
56,Bay,Qansax Dheere,"6,000","7,800","8,500","7,500","8,750","7,500","7,250"
57,Bakool,Xudur,"12,000","12,000","13,750","15,000","15,500","15,500","15,500"
58,Bakool,Ceel Barde,"17,000","19,000",,,,,
59,Bakool,Tayeeglow,"6,500","7,000","7,000","7,000","8,000","8,000","8,000"
60,Bakool,Waajid,"10,000","11,000","11,000","11,000","11,000","11,000","10,000"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"8,750","10,000","10,500","10,400","10,750","9,750","9,000"
64,Gedo,Belet Xaawo,"17,000","17,000","17,750","17,800","18,000","17,750","17,000"
65,Gedo,Ceel Waaq,"14,000","14,400","14,500","15,200","15,875","16,875","16,375"
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,"11,000","11,000","11,500","11,600","12,000","11,000","10,500"
68,Middle Juba,Bu'aale,"7,175","7,725","8,400","9,400","9,500","9,500","10,000"
69,Middle Juba,Jilib,"7,100","7,850","8,000","9,000","8,700","8,850","9,000"
70,Middle Juba,Saakow,"7,500","8,750","9,500","10,000","10,000","9,500","10,350"
71,Lower Juba,Kismaayo,"10,000","10,000","10,000","10,000",,"11,000","12,667"
72,Lower Juba,Afmadow,"11,000","10,000","11,000","11,000","12,000","12,000","13,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"7,000","9,000","8,125","8,300","7,375","8,000","7,300"
