#,Region,District,Dec-2016,Jan-2017,Feb-2017,Mar-2017,Apr-2017,May-2017,Jun-2017
,,,,,,,,,
1,Awdal,Borama,"4,000","4,000","4,000","4,000","4,000","4,000","4,500"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,,,,"4,500",,,
4,Awdal,Zeylac,"6,000","6,000","6,000","4,000","6,000","6,000","6,000"
5,Woqooyi Galbeed,Hargeysa,"4,000","4,000","4,000","4,000","4,000","4,000","5,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,,,,,,"4,000","3,500"
8,Togdheer,Burco,"4,500","4,500","4,500","4,325","5,000","4,500","4,500"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,,,,,,,
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"14,500",,,,,,
16,Sanaag,Ceerigaabo,,,,,,,
17,Sanaag,Ceel Afweyn,"16,250","16,400",,"16,750","16,250","16,000","4,000"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,,,,,,,
20,Bari,Bandarbeyla,,,,,,,
21,Bari,Caluula,,,,,,,
22,Bari,Iskushuban,,,,,,,
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"27,000","28,500","28,500","24,000","23,500","22,000","22,500"
26,Nugaal,Burtinle,,,,,,,
27,Nugaal,Eyl,,,,,,,
28,Mudug,Gaalkacyo,"18,000","20,400","24,000","21,000","20,000","28,000","20,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"20,000","20,000","23,000","30,000","30,000","30,000","30,000"
31,Mudug,Jariiban,,,,,,,
32,Mudug,Xarardheere,"15,000","15,000","15,750","14,000","16,000","15,000","14,000"
33,Galgaduud,Dhuusamarreeb,"18,000","18,000","18,000","18,000","18,000","18,000","18,000"
34,Galgaduud,Cabudwaaq,,"15,600","16,000","16,000","14,000","14,000",
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,,,,,,,"9,000"
38,Hiraan,Belet Weyne,"13,000","13,000","11,500","14,500","14,250","13,200","13,000"
39,Hiraan,Bulo Burto,"11,000","12,600","10,500","13,250","15,000","16,600","14,750"
40,Hiraan,Jalalaqsi,"10,000","10,000","9,000","9,000","12,500","14,000","14,000"
41,Middle Shabelle,Jowhar,"6,850","8,300","6,400","6,875","7,925","8,425","8,500"
42,Middle Shabelle,Adan Yabaal,,,,,,,
43,Middle Shabelle,Balcad,"7,000","10,000","9,000","9,000","12,000","12,000","11,000"
44,Middle Shabelle,Cadale,"12,000","18,000","16,000","16,750","13,000","13,250","13,250"
45,Banadir,Mogadishu,"8,650","11,460","10,950","10,775","10,775","11,680","13,950"
46,Lower Shabelle,Marka,"8,000","11,300","10,500","9,500","9,300","11,650","12,000"
47,Lower Shabelle,Afgooye,"8,667","11,667","9,000","10,334","10,333","11,500","12,500"
48,Lower Shabelle,Baraawe,"6,550","8,725","9,300","8,750","8,820","10,250","11,375"
49,Lower Shabelle,Kurtunwaarey,"4,800","8,450","6,675","7,400","7,800","8,575","10,300"
50,Lower Shabelle,Qoryooley,"7,000","9,250","6,600","7,250","8,700","8,750","10,375"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"9,333","9,333","8,000","6,666","10,666","10,666","10,666"
53,Bay,Baydhaba,"9,450","9,130","8,938","9,000","12,050","11,320","10,300"
54,Bay,Buur Hakaba,"7,000","8,000","8,000","10,000","10,000","8,500","10,000"
55,Bay,Diinsoor,"8,500","8,200","8,000","7,575","6,000","9,800","9,000"
56,Bay,Qansax Dheere,"8,000","9,200","9,000","9,000","12,000","12,000","12,000"
57,Bakool,Xudur,"15,250","15,000","15,000","17,250","16,875","18,000","19,500"
58,Bakool,Ceel Barde,"15,000","15,000","16,000","16,500","16,000",,"17,000"
59,Bakool,Tayeeglow,"8,000","9,000","9,000","9,750","9,000","9,000","9,000"
60,Bakool,Waajid,"7,000","7,400","8,000","8,000","8,000","8,000","13,000"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"12,000","12,600","13,000","13,000","12,000","12,000","12,500"
64,Gedo,Belet Xaawo,,,,,,,
65,Gedo,Ceel Waaq,"14,000","15,000","15,000","16,000","15,250","15,200","15,000"
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,"13,500","13,600","13,000","13,000","13,000","12,000","13,000"
68,Middle Juba,Bu'aale,"9,500","10,690","11,000","11,100","12,000","12,850","13,300"
69,Middle Juba,Jilib,"9,375","10,875","11,250","11,600","11,675","12,750","13,375"
70,Middle Juba,Saakow,"9,000","10,000","10,800","11,000","11,250","12,950","13,550"
71,Lower Juba,Kismaayo,"9,000","11,000","10,000","10,000","10,000","14,000","13,000"
72,Lower Juba,Afmadow,"13,000","12,000","12,000","12,750","16,000","16,000","14,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"7,500","9,000","9,000","8,600","8,250","9,450","9,475"
