#,Region,District,Jun-2017,Jul-2017,Aug-2017,Sep-2017,Oct-2017,Nov-2017,Dec-2017
,,,,,,,,,
1,Awdal,Borama,96,104,83,83,50,60,58
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,68,52,75,90,50,50,50
4,Awdal,Zeylac,54,96,101,102,102,87,69
5,Woqooyi Galbeed,Hargeysa,83,80,83,90,88,88,65
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,67,62,66,60,67,62,60
8,Togdheer,Burco,58,78,78,78,83,70,81
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,77,74,82,79,87,95,106
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,85,77,82,84,77,65,70
17,Sanaag,Ceel Afweyn,79,104,117,133,143,175,225
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,105,106,109,108,111,107,107
20,Bari,Bandarbeyla,66,63,67,73,75,73,61
21,Bari,Caluula,60,60,60,58,59,60,58
22,Bari,Iskushuban,81,80,82,85,86,84,82
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,79,80,64,84,95,87,86
26,Nugaal,Burtinle,,,,55,60,60,63
27,Nugaal,Eyl,39,44,46,48,49,53,58
28,Mudug,Gaalkacyo,59,41,55,55,50,60,50
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,31,30,30,30,37,44,44
31,Mudug,Jariiban,43,50,52,59,58,58,57
32,Mudug,Xarardheere,42,34,34,44,41,44,44
33,Galgaduud,Dhuusamarreeb,45,32,32,35,36,50,40
34,Galgaduud,Cabudwaaq,65,60,60,54,57,70,70
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,50,39,39,39,41,53,53
38,Hiraan,Belet Weyne,38,46,48,62,59,61,75
39,Hiraan,Bulo Burto,,,,,,,
40,Hiraan,Jalalaqsi,,,,,,,
41,Middle Shabelle,Jowhar,159,145,171,223,195,209,231
42,Middle Shabelle,Adan Yabaal,37,37,32,29,41,44,42
43,Middle Shabelle,Balcad,89,63,91,128,164,129,128
44,Middle Shabelle,Cadale,36,25,18,19,18,54,58
45,Banadir,Mogadishu,154,158,170,191,220,272,277
46,Lower Shabelle,Marka,169,173,173,223,234,253,265
47,Lower Shabelle,Afgooye,,,,,,,
48,Lower Shabelle,Baraawe,91,89,125,100,99,103,113
49,Lower Shabelle,Kurtunwaarey,62,64,51,85,116,122,124
50,Lower Shabelle,Qoryooley,96,94,137,163,149,157,142
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,109,107,122,164,164,155,118
53,Bay,Baydhaba,96,107,127,112,122,139,141
54,Bay,Buur Hakaba,179,175,294,263,300,278,235
55,Bay,Diinsoor,112,129,151,109,101,118,120
56,Bay,Qansax Dheere,144,151,201,199,201,211,192
57,Bakool,Xudur,40,41,47,52,60,68,70
58,Bakool,Ceel Barde,,42,,38,,,
59,Bakool,Tayeeglow,60,56,69,75,91,109,109
60,Bakool,Waajid,,,,,,,
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,50,49,49,48,54,59,63
64,Gedo,Belet Xaawo,36,37,44,48,49,49,49
65,Gedo,Ceel Waaq,72,71,71,59,53,54,57
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,56,56,65,63,65,67,58
68,Middle Juba,Bu'aale,59,82,109,133,150,160,119
69,Middle Juba,Jilib,41,61,91,141,129,143,159
70,Middle Juba,Saakow,34,74,96,119,126,124,100
71,Lower Juba,Kismaayo,113,129,90,150,140,130,108
72,Lower Juba,Afmadow,62,81,90,56,93,81,89
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,79,122,116,155,164,143,170
