#,Region,District,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
,,,,,,,,,
1,Awdal,Borama,53,54,49,47,46,52,36
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,,,,83,,,81
4,Awdal,Zeylac,71,82,70,87,92,64,69
5,Woqooyi Galbeed,Hargeysa,64,73,71,72,71,73,70
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,51,50,55,55,71,65,47
8,Togdheer,Burco,85,90,82,80,95,99,86
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,102,99,95,101,101,103,91
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,72,76,86,82,85,80,77
17,Sanaag,Ceel Afweyn,,,,,,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,84,294,83,74,78,82,82
20,Bari,Bandarbeyla,68,71,71,64,63,70,74
21,Bari,Caluula,56,57,59,51,56,62,63
22,Bari,Iskushuban,70,73,71,64,68,75,75
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,100,99,95,94,95,103,109
26,Nugaal,Burtinle,72,,,58,62,,62
27,Nugaal,Eyl,51,,,50,58,,
28,Mudug,Gaalkacyo,122,121,123,116,100,100,95
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,,,,40,40,40,40
31,Mudug,Jariiban,,,,76,71,,56
32,Mudug,Xarardheere,53,51,43,43,43,43,39
33,Galgaduud,Dhuusamarreeb,57,54,53,49,48,44,44
34,Galgaduud,Cabudwaaq,63,0,63,53,55,64,55
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,56,49,48,50,51,53,53
38,Hiraan,Belet Weyne,48,46,25,47,44,47,49
39,Hiraan,Bulo Burto,,,,,,,
40,Hiraan,Jalalaqsi,71,69,,75,63,74,81
41,Middle Shabelle,Jowhar,265,76,186,161,180,197,188
42,Middle Shabelle,Adan Yabaal,,,,35,45,41,36
43,Middle Shabelle,Balcad,127,,,95,95,87,79
44,Middle Shabelle,Cadale,,,,57,68,73,73
45,Banadir,Mogadishu,201,195,,175,187,178,176
46,Lower Shabelle,Marka,337,277,266,249,256,265,263
47,Lower Shabelle,Afgooye,,,,,,,
48,Lower Shabelle,Baraawe,229,,,110,147,149,118
49,Lower Shabelle,Kurtunwaarey,184,,,147,147,133,102
50,Lower Shabelle,Qoryooley,179,154,133,131,117,119,101
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,190,195,175,152,178,159,216
53,Bay,Baydhaba,170,155,167,172,188,174,159
54,Bay,Buur Hakaba,313,272,325,243,193,173,161
55,Bay,Diinsoor,120,110,,149,130,162,182
56,Bay,Qansax Dheere,332,269,236,237,216,244,237
57,Bakool,Xudur,94,93,92,86,87,88,81
58,Bakool,Ceel Barde,49,46,53,45,34,36,34
59,Bakool,Tayeeglow,159,148,,187,130,140,122
60,Bakool,Waajid,,,,,,,
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,120,103,111,109,111,111,115
64,Gedo,Belet Xaawo,53,52,50,48,49,49,48
65,Gedo,Ceel Waaq,60,55,56,53,55,57,54
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,83,257,73,68,69,71,61
68,Middle Juba,Bu'aale,104,1,,31,37,36,33
69,Middle Juba,Jilib,107,64,,38,45,47,38
70,Middle Juba,Saakow,97,54,,39,47,49,35
71,Lower Juba,Kismaayo,136,136,,120,143,156,167
72,Lower Juba,Afmadow,110,120,,100,92,92,92
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,103,111,,75,106,108,103
