#,Region,District,Jun-2023,Jul-2023,Aug-2023,Sep-2023,Oct-2023,Nov-2023,Dec-2023
,,,,,,,,,
1,Awdal,Borama,"8,000","8,000","8,000","8,000","8,000","7,000","8,000"
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,"7,500","7,500","8,000","8,000","8,000","8,000","8,000"
4,Awdal,Zeylac,"8,000","8,000","8,000","8,000","8,000","9,000","9,000"
5,Woqooyi Galbeed,Hargeysa,"7,000","7,000","7,000","7,000","7,600","7,000","7,000"
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,"8,500","9,000","9,000","9,000","9,000","9,000","9,000"
8,Togdheer,Burco,"5,000","5,000","5,000","5,250","6,100","5,500","5,375"
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,,,,,,,
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,"40,750","41,000","42,250","43,000","44,000","45,500","46,000"
16,Sanaag,Ceerigaabo,"33,000","33,400","34,250","35,500","36,400","38,500","39,000"
17,Sanaag,Ceel Afweyn,"9,500","9,600","10,000","10,000","10,000","10,000","10,000"
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,"26,500","25,200","27,500","31,000","30,400","32,000","30,000"
20,Bari,Bandarbeyla,"34,500","30,800","30,000","36,500","36,800","38,000","35,000"
21,Bari,Caluula,"39,000","40,000","41,500","41,500","41,600","40,000","39,000"
22,Bari,Iskushuban,"32,000","30,800","29,500","34,500","34,800","36,000","33,500"
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,"27,075","26,100","26,825","27,875","28,000","27,300","29,250"
26,Nugaal,Burtinle,"31,500","29,800","31,000","30,750","27,880","29,750","32,000"
27,Nugaal,Eyl,"32,000","32,400","33,250","33,500","32,000","33,500","35,500"
28,Mudug,Gaalkacyo,"35,000","35,000","35,000","35,000","39,000","39,000","39,000"
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,"32,000",,"32,000","32,000","32,000","32,000",
31,Mudug,Jariiban,"30,000","30,250","33,500","33,750","31,200","33,500","34,500"
32,Mudug,Xarardheere,"16,000","16,000","10,000","17,000","17,000","17,000","16,000"
33,Galgaduud,Dhuusamarreeb,"23,000","25,800","27,000","26,500","26,400","27,500","27,000"
34,Galgaduud,Cabudwaaq,"22,100",,"26,000","26,000","26,000","26,000",
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,"24,250","23,800","24,000","27,500","30,200","29,500","29,500"
38,Hiraan,Belet Weyne,"15,000","17,400","18,500","20,000","19,000","19,750","20,000"
39,Hiraan,Bulo Burto,"20,000","20,000","19,000","20,000","21,000","22,750","25,750"
40,Hiraan,Jalalaqsi,"18,000","18,000","20,000","22,000","24,000","38,000","34,000"
41,Middle Shabelle,Jowhar,"17,500","17,000","18,250","18,500","18,000","22,000","22,500"
42,Middle Shabelle,Adan Yabaal,"28,000","28,000","28,000","28,000","28,000","30,000","36,000"
43,Middle Shabelle,Balcad,"18,000","18,000","18,000","18,000","18,000","20,000","22,000"
44,Middle Shabelle,Cadale,"20,000","20,000","20,000","20,000","20,000","22,000","22,000"
45,Banadir,Mogadishu,"12,000","12,000","13,000","13,000","13,000","16,000","16,500"
46,Lower Shabelle,Marka,"16,000","16,000","16,000","17,000","17,000","17,000","19,500"
47,Lower Shabelle,Afgooye,"15,250","15,000","16,500","18,000","18,000","18,000","20,000"
48,Lower Shabelle,Baraawe,"19,500","19,250","19,000","19,000","19,000","19,500","20,000"
49,Lower Shabelle,Kurtunwaarey,"26,000","26,000","19,000","19,000","20,000","26,000","20,000"
50,Lower Shabelle,Qoryooley,"18,000","17,250","17,000","17,000","17,000","22,000","23,500"
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,"16,000","16,000","18,250","18,500","19,000","18,000","20,250"
53,Bay,Baydhaba,"17,000","17,600","17,750","18,000","18,000","19,500","21,000"
54,Bay,Buur Hakaba,"18,500","18,800","20,000","20,000","20,000","22,750","22,250"
55,Bay,Diinsoor,"20,000","18,600","18,000","18,250","19,000","19,500","19,750"
56,Bay,Qansax Dheere,"31,500","30,800","27,000","26,500","29,000","33,000","30,000"
57,Bakool,Xudur,"30,000","30,000","29,500","29,000","29,000","30,000","30,000"
58,Bakool,Ceel Barde,"30,000","29,800","30,250","32,750","34,800","39,500","43,750"
59,Bakool,Tayeeglow,"18,500","18,000","18,000","18,750","20,000","24,250","23,000"
60,Bakool,Waajid,"27,750","26,000","26,000","24,750","26,400","31,750","32,500"
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,"27,250","27,000","26,000","25,500","27,200","34,000","38,500"
64,Gedo,Belet Xaawo,"27,750","26,200","26,500","27,000","27,600","33,000","38,000"
65,Gedo,Ceel Waaq,"28,000","29,200","31,000","33,250","34,400","35,000","36,000"
66,Gedo,Doolow,"22,000","21,200","21,500","21,250","22,000","24,500","27,750"
67,Gedo,Luuq,"28,000","27,800","28,000","28,000","29,200","36,000","38,000"
68,Middle Juba,Bu'aale,"28,500","26,000","23,000","23,750","27,800","26,875","22,500"
69,Middle Juba,Jilib,"25,750","26,400","22,750","22,500","26,840","27,875","24,000"
70,Middle Juba,Saakow,"28,250","26,600","30,500","29,000","26,460","32,250","22,250"
71,Lower Juba,Kismaayo,"18,000","18,400","20,000","20,000","23,200","27,000","28,000"
72,Lower Juba,Afmadow,"20,000","20,000","22,000","20,000","20,000","23,750","26,000"
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,"20,000","20,000","21,500","22,000","22,000","25,500","33,750"
