#,Region,District,Jul-2016,Aug-2016,Sep-2016,Oct-2016,Nov-2016,Dec-2016
,,,,,,,,
1,Awdal,Borama,,3,2,14,5,
2,Awdal,Baki,,,,,,
3,Awdal,Lughaye,,,,,,
4,Awdal,Zeylac,,,,2,,1
5,Woqooyi Galbeed,Hargeysa,,,,,8,28
6,Woqooyi Galbeed,Berbera,,,,,,
7,Woqooyi Galbeed,Gebiley,,,,,9,2
8,Togdheer,Burco,,,,1,,
9,Togdheer,Buuhoodle,,,,,,
10,Togdheer,Owdweyne,,,,,,
11,Togdheer,Sheikh,,,,,,
12,Sool,Laas Caanood,1,1,,5,6,1
13,Sool,Caynabo,,,,,,
14,Sool,Taleex,1,,,,1,
15,Sool,Xudun,,,,,,
16,Sanaag,Ceerigaabo,,,,,,
17,Sanaag,Ceel Afweyn,,,,,,
18,Sanaag,Laasqoray,1,,,15,,
19,Bari,Bossaso,45,16,16,3638,403,901
20,Bari,Bandarbeyla,,,,1,,
21,Bari,Caluula,,,,,,
22,Bari,Iskushuban,,,,6,,2
23,Bari,Qandala,,,,,,
24,Bari,Qardho,,,,22,,
25,Nugaal,Garoowe,2,,,23,1,2
26,Nugaal,Burtinle,4,2,2,,,
27,Nugaal,Eyl,,,,,,
28,Mudug,Gaalkacyo,,1,21,25,,
29,Mudug,Galdogob,,,,,,
30,Mudug,Hobyo,,,,,,
31,Mudug,Jariiban,3,2,2,,,
32,Mudug,Xarardheere,,1,1,,,
33,Galgaduud,Dhuusamarreeb,79,134,121,,,121
34,Galgaduud,Cabudwaaq,,,,,,
35,Galgaduud,Cadaado,89,130,113,,,157
36,Galgaduud,Ceel Buur,,,,,,
37,Galgaduud,Ceel Dheer,80,124,108,,,89
38,Hiraan,Belet Weyne,20,40,44,1195,3,53
39,Hiraan,Bulo Burto,,,,,,
40,Hiraan,Jalalaqsi,,,,,,
41,Middle Shabelle,Jowhar,38,41,11,431,,95
42,Middle Shabelle,Adan Yabaal,,,,,,
43,Middle Shabelle,Balcad,157,294,193,1992,1,331
44,Middle Shabelle,Cadale,,,,,,
45,Banadir,Mogadishu,161,163,169,3639,206,292
46,Lower Shabelle,Marka,188,229,211,2571,,386
47,Lower Shabelle,Afgooye,152,195,142,2792,,219
48,Lower Shabelle,Baraawe,16,32,7,188,,7
49,Lower Shabelle,Kurtunwaarey,40,36,9,513,12,22
50,Lower Shabelle,Qoryooley,14,29,4,196,,18
51,Lower Shabelle,Sablaale,,,,,,
52,Lower Shabelle,Wanla Weyn,33,20,,174,4,3
53,Bay,Baydhaba,505,482,490,5544,339,396
54,Bay,Buur Hakaba,,,,,,
55,Bay,Diinsoor,,,,,,
56,Bay,Qansax Dheere,46,20,18,68,,25
57,Bakool,Xudur,24,24,28,318,19,25
58,Bakool,Ceel Barde,12,7,,85,,
59,Bakool,Tayeeglow,28,36,43,402,11,
60,Bakool,Waajid,50,84,81,563,11,9
61,Bakool,Rab Dhuure,,,,,,
62,Gedo,Garbahaarey,,2,4,28,5,5
63,Gedo,Baardheere,,,,,,
64,Gedo,Belet Xaawo,32,30,37,262,20,24
65,Gedo,Ceel Waaq,2,5,2,39,5,
66,Gedo,Doolow,,,,281,10,20
67,Gedo,Luuq,19,20,17,189,12,30
68,Middle Juba,Bu'aale,,,,,,
69,Middle Juba,Jilib,30,34,39,416,40,46
70,Middle Juba,Saakow,,,,,,
71,Lower Juba,Kismaayo,196,203,169,1957,163,181
72,Lower Juba,Afmadow,61,36,41,336,32,41
73,Lower Juba,Badhaadhe,,,,7,,
74,Lower Juba,Jamaame,39,36,35,376,37,41
