#,Region,District,Jan-2018,Feb-2018,Mar-2018,Apr-2018,May-2018,Jun-2018
,,,,,,,,
1,Awdal,Borama,4000,4000,5000,5000,5000,5000
2,Awdal,Baki,,,,,,
3,Awdal,Lughaye,,,,,,
4,Awdal,Zeylac,6000,6000,6000,6000,6000,6000
5,Woqooyi Galbeed,Hargeysa,11000,11000,11000,11000,11000,11000
6,Woqooyi Galbeed,Berbera,,,,,,
7,Woqooyi Galbeed,Gebiley,13000,13000,13000,13000,12000,12000
8,Togdheer,Burco,10000,10000,10000,10000,10000,10000
9,Togdheer,Buuhoodle,,,,,,
10,Togdheer,Owdweyne,,,,,,
11,Togdheer,Sheikh,,,,,,
12,Sool,Laas Caanood,62500,67500,71250,37500,30000,35000
13,Sool,Caynabo,,,,,,
14,Sool,Taleex,,,,,,
15,Sool,Xudun,,,,,,
16,Sanaag,Ceerigaabo,45000,45000,45000,45000,45000,45000
17,Sanaag,Ceel Afweyn,,,,,,
18,Sanaag,Laasqoray,,,,,,
19,Bari,Bossaso,10000,10000,10000,12000,12000,11000
20,Bari,Bandarbeyla,30000,30000,30000,30000,30000,30000
21,Bari,Caluula,20000,20000,20000,20000,20000,20000
22,Bari,Iskushuban,30000,30000,30000,30000,30000,30000
23,Bari,Qandala,,,,,,
24,Bari,Qardho,,,,,,
25,Nugaal,Garoowe,6000,6000,6000,5400,5000,5000
26,Nugaal,Burtinle,,,,,,
27,Nugaal,Eyl,,,,,,
28,Mudug,Gaalkacyo,20000,20000,20000,20000,20000,20000
29,Mudug,Galdogob,,,,,,
30,Mudug,Hobyo,,,,,,
31,Mudug,Jariiban,,,,,,
32,Mudug,Xarardheere,12000,12000,13000,12000,10000,10000
33,Galgaduud,Dhuusamarreeb,15000,15000,15000,15000,10000,10000
34,Galgaduud,Cabudwaaq,15000,15000,15000,15000,15000,15000
35,Galgaduud,Cadaado,,,,,,
36,Galgaduud,Ceel Buur,,,,,,
37,Galgaduud,Ceel Dheer,18000,18000,18000,10000,10000,15000
38,Hiraan,Belet Weyne,44000,50000,27500,30000,20000,22500
39,Hiraan,Bulo Burto,15000,12000,13000,12000,12000,12000
40,Hiraan,Jalalaqsi,,,,,,
41,Middle Shabelle,Jowhar,16000,16000,16000,15000,15000,16000
42,Middle Shabelle,Adan Yabaal,15000,15000,15000,15000,15000,15000
43,Middle Shabelle,Balcad,,,,,,
44,Middle Shabelle,Cadale,,,,,,
45,Banadir,Mogadishu,,,,,,
46,Lower Shabelle,Marka,44750,46750,47000,44000,42500,34500
47,Lower Shabelle,Afgooye,25000,25000,20000,15000,25000,25000
48,Lower Shabelle,Baraawe,,,,,,
49,Lower Shabelle,Kurtunwaarey,,,,,,
50,Lower Shabelle,Qoryooley,40000,45000,35000,,,13500
51,Lower Shabelle,Sablaale,,,,,,
52,Lower Shabelle,Wanla Weyn,10000,10000,8000,9000,8000,8000
53,Bay,Baydhaba,34000,40000,45000,37500,30000,30000
54,Bay,Buur Hakaba,,,,,,
55,Bay,Diinsoor,40000,42500,36250,30000,30000,30000
56,Bay,Qansax Dheere,20000,20000,20000,20000,20000,20000
57,Bakool,Xudur,30000,30000,30000,25000,30000,30000
58,Bakool,Ceel Barde,44000,47500,50000,30000,30000,42500
59,Bakool,Tayeeglow,,,,,,
60,Bakool,Waajid,,,2500,,,
61,Bakool,Rab Dhuure,,,,,,
62,Gedo,Garbahaarey,,,,,,
63,Gedo,Baardheere,8600,8750,8500,8400,8500,8250
64,Gedo,Belet Xaawo,22000,22500,22000,20800,22000,22000
65,Gedo,Ceel Waaq,11800,12500,12750,12400,11250,11500
66,Gedo,Doolow,,,,,,
67,Gedo,Luuq,14400,14500,14750,14400,14250,14500
68,Middle Juba,Bu'aale,28000,29250,30000,27500,30000,25000
69,Middle Juba,Jilib,24250,27500,30000,27500,30000,30000
70,Middle Juba,Saakow,22250,27500,27250,27500,27500,25000
71,Lower Juba,Kismaayo,80000,80000,80000,80000,80000,70000
72,Lower Juba,Afmadow,40000,40000,65000,36250,20000,20000
73,Lower Juba,Badhaadhe,,,,,,
74,Lower Juba,Jamaame,10000,10000,10000,10000,10000,10000
