#,Region,District,Dec-2021,Jan-2022,Feb-2022,Mar-2022,Apr-2022,May-2022,Jun-2022
,,,,,,,,,
1,Awdal,Borama,10,11,11,10,11,12,10
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,14,15,,,,,
4,Awdal,Zeylac,16,16,16,16,16,18,19
5,Woqooyi Galbeed,Hargeysa,10,11,10,10,10,10,10
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,10,11,10,11,9,11,11
8,Togdheer,Burco,8,7,8,9,9,8,8
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,8,8,8,7,7,7,7
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,11,11,11,10,10,9,9
17,Sanaag,Ceel Afweyn,,,,,,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,11,10,12,12,13,13,13
20,Bari,Bandarbeyla,7,6,7,7,7,7,7
21,Bari,Caluula,8,8,8,8,8,8,7
22,Bari,Iskushuban,8,8,8,8,8,8,8
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,8,8,8,8,7,7,7
26,Nugaal,Burtinle,,,,,,,
27,Nugaal,Eyl,,,,,,,
28,Mudug,Gaalkacyo,6,6,6,5,5,5,5
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,6,6,6,6,6,,6
31,Mudug,Jariiban,,,,,,,
32,Mudug,Xarardheere,3,3,3,3,3,3,3
33,Galgaduud,Dhuusamarreeb,6,6,8,6,6,5,5
34,Galgaduud,Cabudwaaq,4,4,4,4,5,4,5
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,8,8,10,8,8,7,7
38,Hiraan,Belet Weyne,5,5,6,5,6,6,6
39,Hiraan,Bulo Burto,,,,,,,
40,Hiraan,Jalalaqsi,5,5,5,5,6,5,4
41,Middle Shabelle,Jowhar,13,12,12,9,10,7,8
42,Middle Shabelle,Adan Yabaal,3,3,3,3,3,3,3
43,Middle Shabelle,Balcad,3,3,2,2,2,2,2
44,Middle Shabelle,Cadale,2,3,3,3,3,3,2
45,Banadir,Mogadishu,8,9,7,6,6,6,5
46,Lower Shabelle,Marka,7,7,7,6,6,6,6
47,Lower Shabelle,Afgooye,,,,,,,
48,Lower Shabelle,Baraawe,2,2,3,3,2,2,1
49,Lower Shabelle,Kurtunwaarey,5,4,5,4,3,3,2
50,Lower Shabelle,Qoryooley,5,5,5,5,4,4,3
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,6,6,5,4,4,4,3
53,Bay,Baydhaba,7,6,6,6,6,7,5
54,Bay,Buur Hakaba,8,8,8,7,7,7,6
55,Bay,Diinsoor,5,3,3,3,3,3,3
56,Bay,Qansax Dheere,4,4,4,3,3,3,3
57,Bakool,Xudur,4,3,3,3,3,2,2
58,Bakool,Ceel Barde,2,2,1,1,1,2,2
59,Bakool,Tayeeglow,6,6,7,5,5,5,4
60,Bakool,Waajid,,,,,,,
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,8,7,8,8,8,8,9
64,Gedo,Belet Xaawo,7,7,7,7,7,7,6
65,Gedo,Ceel Waaq,6,5,5,5,5,5,5
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,10,9,11,10,10,11,11
68,Middle Juba,Bu'aale,4,4,6,6,6,6,5
69,Middle Juba,Jilib,5,4,6,6,5,5,4
70,Middle Juba,Saakow,4,4,6,7,5,5,4
71,Lower Juba,Kismaayo,9,9,8,8,8,6,7
72,Lower Juba,Afmadow,5,5,5,5,5,5,5
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,7,9,8,8,8,7,6
