#,Region,District,Dec-2019,Jan-2020,Feb-2020,Mar-2020,Apr-2020,May-2020,Jun-2020
,,,,,,,,,
1,Awdal,Borama,13,18,13,11,10,10,9
2,Awdal,Baki,,,,,,,
3,Awdal,Lughaye,,,,,17,17,17
4,Awdal,Zeylac,16,16,14,14,16,17,15
5,Woqooyi Galbeed,Hargeysa,15,13,12,10,11,10,10
6,Woqooyi Galbeed,Berbera,,,,,,,
7,Woqooyi Galbeed,Gebiley,14,16,14,13,14,14,12
8,Togdheer,Burco,10,9,9,10,10,9,9
9,Togdheer,Buuhoodle,,,,,,,
10,Togdheer,Owdweyne,,,,,,,
11,Togdheer,Sheikh,,,,,,,
12,Sool,Laas Caanood,10,10,10,10,9,8,8
13,Sool,Caynabo,,,,,,,
14,Sool,Taleex,,,,,,,
15,Sool,Xudun,,,,,,,
16,Sanaag,Ceerigaabo,12,12,12,11,10,9,10
17,Sanaag,Ceel Afweyn,,16,16,17,9,,
18,Sanaag,Laasqoray,,,,,,,
19,Bari,Bossaso,8,8,7,8,7,8,7
20,Bari,Bandarbeyla,6,6,6,6,6,6,6
21,Bari,Caluula,9,9,9,8,8,8,8
22,Bari,Iskushuban,7,7,7,6,7,6,6
23,Bari,Qandala,,,,,,,
24,Bari,Qardho,,,,,,,
25,Nugaal,Garoowe,9,8,8,7,7,7,7
26,Nugaal,Burtinle,,,,,,,
27,Nugaal,Eyl,4,4,5,5,5,5,4
28,Mudug,Gaalkacyo,6,6,6,7,7,7,7
29,Mudug,Galdogob,,,,,,,
30,Mudug,Hobyo,7,8,8,8,6,6,6
31,Mudug,Jariiban,5,5,5,,4,4,4
32,Mudug,Xarardheere,3,4,4,3,3,3,3
33,Galgaduud,Dhuusamarreeb,8,8,8,8,7,7,8
34,Galgaduud,Cabudwaaq,4,4,4,4,4,3,3
35,Galgaduud,Cadaado,,,,,,,
36,Galgaduud,Ceel Buur,,,,,,,
37,Galgaduud,Ceel Dheer,9,10,10,10,9,9,9
38,Hiraan,Belet Weyne,9,11,13,13,12,10,10
39,Hiraan,Bulo Burto,,,,,,,
40,Hiraan,Jalalaqsi,,,,11,11,14,9
41,Middle Shabelle,Jowhar,17,18,22,15,14,16,15
42,Middle Shabelle,Adan Yabaal,2,3,3,3,3,3,2
43,Middle Shabelle,Balcad,6,6,7,6,4,4,3
44,Middle Shabelle,Cadale,2,2,1,1,3,1,1
45,Banadir,Mogadishu,11,11,11,12,10,9,11
46,Lower Shabelle,Marka,8,8,7,7,7,7,7
47,Lower Shabelle,Afgooye,,,,,,,
48,Lower Shabelle,Baraawe,3,4,4,4,4,3,2
49,Lower Shabelle,Kurtunwaarey,10,12,10,10,11,10,10
50,Lower Shabelle,Qoryooley,14,14,12,11,9,9,9
51,Lower Shabelle,Sablaale,,,,,,,
52,Lower Shabelle,Wanla Weyn,12,14,11,8,10,7,5
53,Bay,Baydhaba,15,17,19,19,21,20,18
54,Bay,Buur Hakaba,24,28,29,31,30,28,22
55,Bay,Diinsoor,13,14,26,20,13,11,10
56,Bay,Qansax Dheere,14,16,18,16,15,13,11
57,Bakool,Xudur,6,7,7,9,7,8,7
58,Bakool,Ceel Barde,,3,3,4,4,4,3
59,Bakool,Tayeeglow,10,11,12,13,14,9,9
60,Bakool,Waajid,,,,,,,
61,Bakool,Rab Dhuure,,,,,,,
62,Gedo,Garbahaarey,,,,,,,
63,Gedo,Baardheere,22,27,33,34,32,24,20
64,Gedo,Belet Xaawo,9,10,10,10,12,8,10
65,Gedo,Ceel Waaq,6,6,6,7,7,6,5
66,Gedo,Doolow,,,,,,,
67,Gedo,Luuq,19,19,19,23,20,20,21
68,Middle Juba,Bu'aale,7,8,8,9,10,6,4
69,Middle Juba,Jilib,8,8,9,10,10,6,4
70,Middle Juba,Saakow,7,7,8,10,10,6,4
71,Lower Juba,Kismaayo,12,12,12,12,9,7,7
72,Lower Juba,Afmadow,5,5,6,7,7,6,6
73,Lower Juba,Badhaadhe,,,,,,,
74,Lower Juba,Jamaame,14,10,12,12,11,9,9
